,CountryCode,Year,IndicatorCode,IndicatorName,NumericValue,Value
6968,ARG,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.764766,14.8 [12.8-16.9]
6971,TZA,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.8635812,7.9 [7.1-8.7]
6973,SSD,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.2718094,2.3 [1.2-3.8]
6974,ROU,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.79611,17.8 [16.4-19.2]
6980,ESP,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.54486,17.5 [16.1-19.0]
6989,BHS,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.814478,20.8 [16.2-26.0]
6991,SYC,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.019833,24.0 [22.0-26.2]
6998,YEM,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.9059586,5.9 [5.1-6.8]
7002,SYR,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",30.803534,30.8 [26.3-35.5]
7003,KAZ,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.296773,16.3 [14.9-17.8]
7004,QAT,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",37.616661,37.6 [34.3-41.2]
7006,MAR,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.2437046,8.2 [6.8-9.8]
7007,BDI,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.865576,1.9 [1.1-3.2]
7008,BRA,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.32579,16.3 [15.5-17.1]
7011,SWE,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.459942,13.5 [12.6-14.4]
7013,ARM,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.476455,13.5 [11.5-15.7]
7014,SAU,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",37.997967,38.0 [35.0-41.1]
7027,SVK,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.865351,21.9 [19.8-24.1]
7029,RWA,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.9796921,2.0 [1.7-2.3]
7031,SWZ,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.196797,14.2 [11.6-17.0]
7034,ASM,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",65.823513,65.8 [63.5-68.1]
7035,UGA,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.3470671,1.3 [1.0-1.7]
7036,MYS,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.492828,15.5 [14.7-16.4]
7040,URY,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.426404,16.4 [14.0-19.1]
7041,WB_LI,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.4614394,2.5 [2.2-2.8]
7043,MNE,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.04896,10.0 [6.8-14.0]
7044,MRT,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.5639387,8.6 [7.0-10.4]
7047,BGR,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.085582,15.1 [13.3-17.0]
7048,NZL,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",30.588284,30.6 [29.6-31.6]
7049,JPN,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.8921275,1.9 [1.8-2.0]
7053,TON,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",55.106789,55.1 [52.1-58.1]
7054,GIN,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.0687089,9.1 [7.1-11.4]
7057,BLZ,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",26.468188,26.5 [23.3-29.8]
7059,COG,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.2577164,7.3 [6.1-8.5]
7062,EMR,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.902855,25.9 [25.2-26.6]
7068,CPV,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.258825,13.3 [11.7-14.9]
7069,LBY,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.534933,23.5 [20.5-26.7]
7073,TLS,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.71623931,0.7 [0.5-1.0]
7075,TJK,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.895979,11.9 [9.7-14.3]
7076,MRT,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.5643094,6.6 [5.0-8.3]
7081,BDI,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.9780904,2.0 [1.2-3.4]
7082,KHM,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.0869654,2.1 [1.8-2.5]
7085,IND,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.431917,3.4 [3.2-3.7]
7087,JPN,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.4239888,3.4 [3.2-3.7]
7089,BHR,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",32.653922,32.7 [28.7-36.8]
7090,ARM,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.240523,23.2 [20.8-25.8]
7093,PRI,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.220664,22.2 [18.8-25.8]
7100,COM,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.2695151,7.3 [6.1-8.6]
7108,TKM,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.738339,16.7 [15.0-18.5]
7110,BLZ,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.336287,18.3 [14.6-22.7]
7113,GNB,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.779714,9.8 [7.0-13.3]
7116,KOR,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.6657309,2.7 [2.5-2.9]
7121,TTO,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.321722,25.3 [23.1-27.6]
7127,GMB,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.7394518,4.7 [4.0-5.6]
7128,MDA,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.037861,22.0 [19.8-24.4]
7129,CHE,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.573927,11.6 [10.5-12.8]
7130,GEO,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",31.002006,31.0 [28.5-33.6]
7132,WB_HI,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.434155,20.4 [20.1-20.7]
7143,GAB,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.6468384,8.6 [6.9-10.6]
7144,CAF,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.8611908,8.9 [6.6-11.4]
7146,NER,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.8286426,1.8 [1.5-2.3]
7150,BRB,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.6038,20.6 [18.7-22.6]
7151,SLE,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.8435813,1.8 [1.2-2.7]
7160,BGD,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.9446297,1.9 [1.7-2.2]
7164,GEO,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.685254,25.7 [23.6-27.9]
7165,AUS,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",28.802299,28.8 [26.9-30.8]
7166,AMR,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",29.946208,29.9 [29.4-30.5]
7167,MMR,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.6385915,2.6 [1.9-3.6]
7171,PRK,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.796098,10.8 [5.6-17.5]
7174,TKM,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.519367,18.5 [16.9-20.2]
7178,BLR,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.334897,21.3 [19.4-23.4]
7183,TJK,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.4827209,7.5 [5.2-10.3]
7194,PLW,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",39.497992,39.5 [36.8-42.2]
7196,LKA,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.1150667,1.1 [0.7-1.7]
7197,KHM,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.0459879,1.0 [0.8-1.4]
7205,BFA,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.8278369,0.8 [0.6-1.1]
7211,SOM,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.4553682,4.5 [2.6-7.1]
7217,VCT,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.76984,13.8 [10.3-17.9]
7220,BRA,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.144631,14.1 [13.4-14.9]
7221,PSE,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.432501,20.4 [17.5-23.5]
7226,ZWE,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.422984,9.4 [8.5-10.4]
7231,BEN,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.873665,6.9 [6.1-7.6]
7233,AUT,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.996084,12.0 [10.9-13.2]
7236,MOZ,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.9837759,2.0 [1.5-2.6]
7238,ASM,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",71.625984,71.6 [68.0-75.1]
7240,BMU,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.133563,15.1 [9.6-22.0]
7243,COD,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.594048,1.6 [1.1-2.2]
7249,ALB,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.09398,14.1 [12.2-16.1]
7251,CAN,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.65485,24.7 [23.6-25.7]
7257,MWI,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.1840504,1.2 [0.9-1.6]
7258,TCD,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.213696,1.2 [0.8-1.9]
7260,DMA,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.709201,22.7 [19.7-25.8]
7262,MHL,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",45.903134,45.9 [41.6-50.1]
7264,ETH,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.0716909,1.1 [0.9-1.3]
7265,ESP,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.86059,18.9 [18.0-19.8]
7266,JOR,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",27.797848,27.8 [25.9-29.9]
7268,DNK,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",12.582669,12.6 [11.8-13.4]
7269,IDN,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.9767804,10.0 [8.7-11.4]
7278,AMR,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.837476,18.8 [18.4-19.3]
7285,HUN,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.190017,25.2 [23.5-26.9]
7291,MKD,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.591135,16.6 [12.5-21.6]
7293,GNB,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.6184615,7.6 [5.7-10.2]
7294,BMU,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.529811,14.5 [9.1-21.4]
7295,LBR,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.5597309,7.6 [6.5-8.7]
7297,BRA,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.921568,19.9 [19.1-20.8]
7307,MLT,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.79861,25.8 [22.4-29.4]
7308,AMR,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.62406,24.6 [24.2-25.0]
7310,BHR,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",29.549199,29.5 [27.0-32.3]
7312,SEN,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.207136,10.2 [8.0-12.6]
7315,MKD,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.73679,21.7 [16.4-27.9]
7317,MHL,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",44.239464,44.2 [41.1-47.3]
7320,KIR,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",39.316469,39.3 [36.3-42.5]
7321,BLZ,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",42.322871,42.3 [37.9-46.7]
7322,BWA,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.100887,14.1 [12.6-15.7]
7324,QAT,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",39.87532,39.9 [35.5-44.3]
7326,AFR,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.321556,7.3 [7.1-7.6]
7331,NRU,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",66.436392,66.4 [64.2-68.6]
7332,EMR,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.714125,11.7 [11.1-12.3]
7333,JOR,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",36.585951,36.6 [35.1-38.0]
7335,GAB,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.1942476,8.2 [6.5-10.2]
7338,BRA,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.180427,15.2 [14.4-16.0]
7340,COD,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.3595489,4.4 [3.7-5.1]
7342,WB_HI,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.368704,22.4 [22.1-22.7]
7343,RUS,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.338655,20.3 [19.5-21.2]
7348,MRT,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.018058,7.0 [5.5-8.8]
7351,DNK,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.3589956,8.4 [7.6-9.2]
7357,PER,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.241077,14.2 [13.4-15.1]
7360,ISL,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.129955,20.1 [16.8-23.7]
7367,JAM,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.695667,14.7 [13.3-16.2]
7370,BGR,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.755198,14.8 [12.9-16.7]
7371,VEN,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.880879,17.9 [15.5-20.5]
7373,DEU,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.42525,20.4 [19.1-21.8]
7376,AZE,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.496403,23.5 [21.5-25.5]
7378,ZMB,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.4673132,3.5 [2.9-4.1]
7382,MDA,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.017193,23.0 [21.3-24.8]
7383,SUR,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",27.028263,27.0 [22.0-32.4]
7385,CIV,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.6880974,8.7 [7.3-10.3]
7386,SWE,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.168309,15.2 [12.5-18.2]
7391,LCA,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",28.910741,28.9 [26.7-31.2]
7393,USA,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",38.957086,39.0 [37.7-40.2]
7395,JPN,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.9459462,1.9 [1.8-2.1]
7396,WB_HI,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.977077,19.0 [18.7-19.3]
7403,EGY,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",44.2702,44.3 [40.9-47.8]
7404,SAU,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",35.023317,35.0 [33.2-36.8]
7409,MEX,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",27.959147,28.0 [27.1-28.8]
7411,BIH,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.654256,14.7 [12.2-17.2]
